名称,URL,速度(MB/s),分类
长津湖频视觉,https://vd3.bdstatic.com/mda-mgq3kek3j2cr07w7/sc/cae_h264_nowatermark/1627180666806871183/mda-mgq3kek3j2cr07w7.mp4,1.564,其它
阜阳都市文艺|澜露直播,http://41007.hlsplay.aodianyun.com/tv_radio_41007/tv_channel_2854.m3u8?auth_key=4835990545-0-0-80a02249988a1cd7a605401bb3a97442&extra_key=ohSJKJdeEa3QQlgmBxpudi6ezxha2e0nc6NZj3SHRORmaEFCgqd6yS2lGW3j-QQf56tTLDfQMDwAAnYcmDicXDRhX7-vqQx3Y2n2ERhE5FWfT3X--ob2iuEq3JtYdHC_ndaPCeOBQdXbH--HpXp2yu84RkSRTHg6mejJ52Qu7did-D4rWp9iydThnLbjeQ_1,1.652,其它
阳仔演笑会3-小沈阳,https://vd3.bdstatic.com/mda-pitdrx02duzycvtb/sc/cae_h264/1696329311954368586/mda-pitdrx02duzycvtb.mp4,1.160,其它
阳信新闻综合|澜露直播,http://43.138.196.212/q0l.php?id=bzyxxw,1.945,其它
阿七点歌台,http://live.nctv.top/douyu1.php?id=3186217,1.061,其它
阿细-细界,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ck02v0rc77u87sj16lcg&ratio=720p&line=0,1.516,其它
阿细-细界,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0d00fg10000ck02v0rc77u87sj16lcg&ratio=720p&line=0,1.914,其它
陈慧娴-傻女,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0300fg10000ccg7jsrc77u3n0hmrrn0&ratio=720p&line=0,1.887,其它
陈慧娴-情意结,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000c7mte0bc77u646crfqj0&ratio=720p&line=0,1.564,其它
陈慧娴《1989几时再见 告别歌坛 演唱会》,https://vd3.bdstatic.com/mda-pa38zbarmey6ce76/360p/h264/1672813359525431064/mda-pa38zbarmey6ce76.mp4,1.141,其它
陈慧娴《2003重返歌坛演唱会 完整版》,https://vd3.bdstatic.com/mda-pa2f7a9v7tx0rjcn/hd/cae_h264/1672852494712879502/mda-pa2f7a9v7tx0rjcn.mp4,1.665,其它
陈慧琳《2002 飞天舞会演唱会 完整版》,https://vd4.bdstatic.com/mda-panghz9yd2itiarg/576p/h264/1674474198720485545/mda-panghz9yd2itiarg.mp4,1.993,其它
陕北民间,https://vd4.bdstatic.com/mda-ncfk4vpkpbuhnu0s/720p_frame30/h264_cae_delogo/1647440102957240321/mda-ncfk4vpkpbuhnu0s.mp4,1.426,其它
陕西卫视,http://114.241.111.4:85/tsfile/live/48/1048_1.m3u8?key=txiptv,1.771,卫视 SD（632条）
陕西卫视,http://36.136.38.87:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0,1.762,卫视 SD（632条）
陕西卫视,http://112.99.195.122:65000/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0,1.012,卫视 SD（632条）
险境求生,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3f41478fa1f24606bc1bad4725df7b59/1200.m3u8,1.033,其它
险境求生的小河马(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4b24374adc24487db8c9d5ac5d037079/1200.m3u8,1.995,其它
陶喆经典合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5239938277375381611_hlsb.m3u8,1.175,其它
隐秘王国里的奇迹3,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2fe654a3cadf4838bb34ea18441378e8/1200.m3u8,1.501,其它
隐秘王国里的奇迹4,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/953467196a854ed786f7e3521579f1f6/1200.m3u8,1.012,其它
隐秘的海鬣蜥王国,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b7af80d20f06401989879c44eaf865e8/1200.m3u8,1.009,其它
雄风再起,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b9176a8a35c94c37ade29708eed40190/1200.m3u8,1.723,其它
雄鹰草原飞,https://vd2.bdstatic.com/mda-nde1hd99zjwy5nam/cae_h264_delogo/1649985587536980267/mda-nde1hd99zjwy5nam.mp4,1.005,其它
雨季狮踪,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c1af227765174580bb3ad5c641f4dfd1/1200.m3u8,1.396,其它
雨林守护的秘密(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/18aecd7b1b064f3692f80ce6906895d5/1200.m3u8,1.780,其它
雪鸮的风中芭蕾,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4ee145f174a8464fb624c4ae62992b1c/1200.m3u8,1.252,其它
震撼纯电音Drown,https://vd2.bdstatic.com/mda-mjshcpd847mhnjgj/sc/cae_h264/1635337200637124885/mda-mjshcpd847mhnjgj.mp4,1.838,其它
霸爱为奴(100集),https://vd4.bdstatic.com/mda-pe89k65is9xdwqen/sc/cae_h264/1683667911711262079/mda-pe89k65is9xdwqen.mp4,1.690,其它
青海卫视,http://183.62.8.58:50085/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,1.265,卫视 SD（632条）
青海卫视,http://183.234.143.5:85/tsfile/live/1112_1.m3u8?key=txiptv&playlive=0&authid=0,1.053,卫视 SD（632条）
青海卫视,http://36.136.38.87:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0,1.740,卫视 SD（632条）
青海卫视,http://36.136.38.87:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0,1.008,卫视 SD（632条）
青海卫视,http://111.56.90.5/000000000000/5000000006000040015/1.m3u8,1.159,其它
青海西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd,1.671,其它
靖天资讯,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU-PTrevW4Nb5kml8ZMd3atzbtvCRGQ3MDg4rhDwXJUo27Wne7i2ic9WsH8-j4buWEQhUJx9QjfA2z6UKJyuHpLAOOdcN21nHCraYsxN_eYkwHk1rEyYvQUiDqLXEVzJAA4f-hmzVB_5Lwfo6SxCisWIBEG_u3wFU-dg0dSYIr7H1w22lPl_b55igxNT51gLExSH5ldcRagBv1xkvpNk0w2A.m3u8?u=1756878715$IPV4,1.651,其它
靖天资讯,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU-PTrevW4Nb5kml8ZMd3atzbtvCRGQ3MDg4rhDwXJUo27Wne7i2ic9WsH8-j4buWEQhUJx9QjfA2z6UKJyuHpLAOOdcN21nHCraYsxN_eYkwHk1rEyYvQUiDqLXEVzJAA4f-hmzVB_5Lwfo6SxCisWIBEG_u3wFU-dg0dSYIr7H1w22lPl_b55igxNT51gLExSH5ldcRagBv1xkvpNk0w2A.m3u8?u=1756878715,1.700,其它
非凡虎女王(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2e657776c024445b83a0554d71773c0b/1200.m3u8,1.202,其它
非同一般的友谊,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fc5b68979baa47e6ab90db7e78b43364/1200.m3u8,1.954,其它
非洲水牛战狮群(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/945ab75be37f46c984dade1efb742b00/1200.m3u8,1.942,其它
非洲水牛战狮群(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/76d3b3c55eaf44b198ceb0f456f41416/1200.m3u8,1.777,其它
非洲野放计划2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/21ff76c2151743f983d8f67d3cc7231d/1200.m3u8,1.159,其它
非洲野放计划4,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/28f6148101924fadb0f1cab6017801fe/1200.m3u8,1.774,其它
非诚不找-宋晓峰文松,https://vd3.bdstatic.com/mda-phwcjzu6h6850kxz/sc/cae_h264/1694050660601397503/mda-phwcjzu6h6850kxz.mp4,1.495,其它
非诚勿扰-许君聪,https://vdse.bdstatic.com//779eec16c16e056ff59a696f4672196f.mp4,1.047,其它
非诚来扰-宋小宝,https://vd3.bdstatic.com/mda-qa5d3y5262ya53bx/sc/cae_h264/1704694121730939759/mda-qa5d3y5262ya53bx.mp4,1.140,其它
面子-贾玲张小斐,https://vd3.bdstatic.com/mda-qb2jr6urxvs1xd3b/hd/cae_h264/1706970861899039106/mda-qb2jr6urxvs1xd3b.mp4,1.153,其它
面试-郭冬临,https://vd3.bdstatic.com/mda-qcfj72dx3v2gxa26/sc/cae_h264/1710711145620473372/mda-qcfj72dx3v2gxa26.mp4,1.161,其它
韓流美食料理秀,http://iptv.4666888.xyz/iptv2A.php?id=63,1.167,其它
韩可可《错位时空》DJ版,https://vd3.bdstatic.com/mda-mgciytzb45z6z8yj/1080p/cae_h264/1626183756603775947/mda-mgciytzb45z6z8yj.mp4,1.919,其它
韩国-EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8,1.247,其它
韩国-EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8,1.139,其它
韩国-EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8,1.215,其它
韩国女团dj,https://vd3.bdstatic.com/mda-mknba5i60je0d2dn/sc/cae_h264/1637654844357830568/mda-mknba5i60je0d2dn.mp4,1.471,其它
韩宝仪无聊的游戏,https://vd2.bdstatic.com/mda-nb8j3b6sz77bdvk8/sc/cae_h264_delogo/1644413904258506067/mda-nb8j3b6sz77bdvk8.mp4,1.289,其它
音乐台长,http://live.nctv.top/douyu1.php?id=9629943,1.732,其它
音乐猛抬头,http://live.nctv.top/douyu1.php?id=8666105,1.014,其它
领养一只宠物狗,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ec7ccf71d6544387afbfc956f4c29ceb/1200.m3u8,1.578,其它
颖上综合,https://ahlive.ahwanyun.cn/live/de47e449e994449fa34ed8aa4638ec30/hls.m3u8,1.441,其它
風雲恐怖電影,http://iptv.4666888.xyz/iptv2A.php?id=59,1.090,其它
风云足球高清,http://61.184.46.85:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0,1.604,其它 高清/HD（158条）
飞天梦-潘长江,https://vd3.bdstatic.com/mda-phi48ipauh8fu3hz/hd/cae_h264/1692428453329925015/mda-phi48ipauh8fu3hz.mp4,1.329,其它
飞碟之谜,http://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/f0a47e155d32450daa1d36a04fd7d262/2000.m3u8,1.374,其它
马鞍山综合|澜露直播,https://live.masbcx.cn/37da93f77452420d8990a9e91d865b81/94a165a5a7104676b7c68e39b4917d20.m3u8?auth_key=2334657789-9dd6b0079eb842f3a29bba1254dfedc3-0-2175f4b991c6e69d890d998237654a14,1.376,其它
高个子幸运儿,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0ea3dbe589a34258b6109229223de234/1200.m3u8,1.802,其它
高分动作,http://shorturl.jxpan.vip:880/r/baoshi_aio/huya/11352884,1.167,其它
高清综艺（乐游,http://221.7.49.226:50085/tsfile/live/0017_4.m3u8?key=txiptv&playlive=1&authid=0,1.916,其它 高清/HD（158条）
鬣蜥生存攻略,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ae22dffaf28f496584fc581ab72fab9c/1200.m3u8,1.971,其它
魂斗罗-陈赫,https://vd3.bdstatic.com/mda-pf0d584226si28rt/sc/cae_h264/1685645342091071520/mda-pf0d584226si28rt.mp4,1.360,其它
鳄鱼王漂流记,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8da4a365db75455cb0c15bd7681b57fc/1200.m3u8,1.373,其它
麻城综合|澜露直播,https://video.yscxy.cn:8888/mctv1.m3u8,1.147,其它
黄凯芹-雨中的恋人们,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cjli7rfog65o4vh2p4ug&ratio=720p&line=0,1.766,其它
黄师傅-沙溢,https://vd3.bdstatic.com/mda-pj8c6tjud36zznfh/sc/cae_h264/1696898736769689180/mda-pj8c6tjud36zznfh.mp4,1.454,其它
黄陂新闻综合|澜露直播,http://livehprm.hptv.com.cn/zbpd/sd/live.m3u8,1.537,其它 SD（412条）
黎明《2005 红磡经典金曲演唱会 完整版》,https://vd3.bdstatic.com/mda-nmpe78rgx4gw838q/hd/cae_h264/1671883745043789332/mda-nmpe78rgx4gw838q.mp4,1.358,其它
黎明精选112首(8小时),https://k0ub7yffy10y8z.djvod.ndcimgs.com/bs3/video-hls/5257671152053263747_hlsb.m3u8,1.438,其它
黑糖音乐秀,http://live.nctv.top/douyu1.php?id=9560563,1.406,其它
黑龙江公共|澜露直播,http://shuangyashan.coccc.online:65000/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0,1.328,其它
黑龙江卫视,http://36.136.38.87:85/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,1.027,卫视 SD（632条）
黑龙江卫视,http://36.136.38.87:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,1.047,卫视 SD（632条）
黑龙江卫视,http://112.27.235.94:8000/hls/48/index.m3u8,1.181,卫视 SD（632条）
黑龙江卫视,http://183.234.143.5:85/tsfile/live/1101_1.m3u8?key=txiptv&playlive=0&authid=0,1.001,卫视 SD（632条）
黑龙江卫视,http://183.237.71.182:40000/hls/31/index.m3u8,1.112,卫视 SD（632条）
黑龙江卫视,http://111.56.90.5/000000000000/1000000005000265029/1.m3u8,1.196,其它
黑龙江新闻法治,http://112.99.193.34:9901/tsfile/live/1028_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,1.194,其它 SD（412条）
黑龙江新闻法治|澜露直播,http://shuangyashan.coccc.online:65000/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0,1.173,其它 SD（412条）
黑龙江都市,http://112.99.193.34:9901/tsfile/live/1027_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,1.471,其它
龙宫里的奇异动物,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3528163c6b7d4a48b09b24027351ccf7/1200.m3u8,1.967,其它
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed&quot;,1.699,其它 SD（412条）
龙飘飘 歌声恋情,https://vd3.bdstatic.com/mda-nbr8qai32badkdf1/sc/cae_h264_delogo/1645933170027877953/mda-nbr8qai32badkdf1.mp4,1.196,其它
龙飘飘《我没醉》FHD,https://vdse.bdstatic.com//3d48e45e47836cd75c202ec957260837.mp4,1.115,其它
龙飘飘經典老歌《后悔爱上你》,https://vdse.bdstatic.com//bde5b937e292c240a4322d9719deb98b.mp4,1.567,其它
🇪🇸西班牙DW Español Ⓢ,https://dwamdstream104.akamaized.net/hls/live/2015530/dwstream104/stream04/streamPlaylist.m3u8,1.207,其它
🇮🇳印度9Bharatvarsh,https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9hinjzgtpe/liveabr/pub-iotv9hinjzgtpe/live_720p/chunks.m3u8,1.727,其它
🇺🇸美国Brevard FL,https://cdn3.wowza.com/5/cXdyRHF0Z3kxN0k2/brevardfl/G2111_002/playlist.m3u8,1.061,其它
🇺🇸美国Pac-12 Network,https://pac12-samsungus.amagi.tv/playlist480_p.m3u8,1.472,其它
🔄美女短视频[刷新就是新内容],http://av.npcq.cn/api.php,1.017,其它
