名称,URL,分类,速度(MB/s),是否白名单
凤凰中文,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUWdJdT-WvPAhPYAjqDDKUkgBhqPU05spvygdOQVMR-49HfUHqoz3BWysXpY3IcoxaskiJ6HCxNUFEGBHN7J9cHwJfR5qJYrfvRgFxEFVGK3M4e6U8zBBcXQ62XaSa7kUQZiYq5vbmVseM-xEImPe5pGROKnFK232_zwhQVcDCWqJ8GlcYI2uYcWREAj3tlSyt6pugIwt_wjsXByc9jMtMyw.m3u8?u=1756878715,其它,0.000,False
凤凰中文,http://k.061899.xyz/k.php?id=fhzw,其它,0.000,False
凤凰中文,http://livea-ori.huarentv.live:14898,其它,0.000,False
凤凰中文,http://gxyd.484947.xyz/PLTV/77777777/224/3221226331/index.m3u8?servicetype=1,其它,0.000,False
凤凰中文 10M720,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/TVOD/88888888/224/3221225942/1.m3u8,其它,0.000,False
凤凰中文 10M720,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/TVOD/88888888/224/3221225948/1.m3u8,其它,0.000,False
凤凰中文FYtv,http://iptv.4666888.xyz/iptv2A.php?id=27,其它,0.000,False
凤凰中文HD 1080p,https://cdn6.101.qzz.io/163189/fhzw,其它 SD（412条）,0.000,False
凤凰中文HD 1080p,http://rihou.cc:555/tv/[Bx]凤凰中文,其它 SD（412条）,0.000,False
凤凰中文HD 1080p,http://rihou.cc:555/tv/[PL]凤凰中文,其它 SD（412条）,0.000,False
凤凰中文HD 1080p,http://r.jdshipin.com/cCCzW,其它 SD（412条）,0.000,False
凤凰中文HD 1080p,http://bxtv.3a.ink/api.php?id=fhzw,其它 SD（412条）,0.000,False
凤凰中文Pdtv,http://rihou.cc:555/tv/[Pd]凤凰中文,其它,0.000,False
凤凰中文SXtv,http://rihou.cc:555/tv/[SX]凤凰中文,其它,0.000,False
凤凰中文|澜露直播,http://219.145.93.74:10000/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0,港澳台 SD（27条） ,0.000,False
凤凰中文频标,http://m.061899.xyz/mg/fhzw,其它,0.000,False
凤凰中文频特,http://smt.4666888.xyz/phoenixtv_hd.m3u8,其它,0.000,False
凤凰中文高清,http://218.104.239.114:9901/tsfile/live/1013_1.m3u8,港澳台 高清/HD（4条） ,0.000,False
凤凰卫视,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0,其它,0.000,False
凤凰卫视,http://api.kkitv.itv888.vip:8080/streams/vny1wblsnch/index.m3u8$IPV4,其它,0.000,False
凤凰卫视中文台,http://61.184.46.85:85/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0,卫视 SD（632条） ,0.000,False
凤凰卫视中文台,https://live.264788.xyz/channel/fenghuangweishizhongwen?streamid=2f797f6963d4df5f391f48edfa50ff59&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
凤凰卫视中文台,http://111.221.137.234:44330/tsfile/live/0141_2.m3u8?key=txiptv&playlive=0&authid=0,其它,0.000,False
凤凰卫视中文台,https://live.264788.xyz/channel/fenghuangweishizhongwen?streamid=3ed416f2709e7ecaf6dc1b9d9c66bb5e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
凤凰卫视资讯台,http://61.184.46.85:85/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0,卫视 SD（632条） ,0.000,False
凤凰卫视资讯台,https://live.264788.xyz/channel/fenghuangweishizixun?streamid=7fb13f400476e75ce6c34d1f40c28473&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
凤凰卫视资讯台,https://live.264788.xyz/channel/fenghuangweishizixun?streamid=77bd953dbf073e11b80bba0a8aca92c5&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
凤凰咨询,http://feilong123.vip/409990236/hktv.php?id=1,其它,0.000,False
凤凰电影,http://39.107.120.164:8080/live/diyp_fhdy.m3u8,其它 SD（412条）,0.000,False
凤凰电影,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0%24%E6%B5%99%E6%B1%9F/%E7%BB%8D%E5%85%B4/%E7%94%B5%E4%BF%A1,其它 SD（412条）,0.000,False
凤凰电影,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUxmux8S9QObTX9NcsiMpATC7rbNVYZSyrAnJ9i78YfpJencaeg3ZUaPMe77Zz-zwlhtSpbtWqY9OLeyVJ3LHXV0hS7RyY4ywQaZuhgvzMesctzdwUJtdLgmd6oZztIYAVUIVwIFUm8DQbnbMFqBCrJCyJ4C-Bls2NBy0b9GBjCkYhffwNlF-eVJcj-YZY8NFsgT9R4jxDZE55wCwtRtX3fg.m3u8?u=1756878715,其它,0.000,False
凤凰电影频道,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0,港澳台 SD（27条） ,0.000,False
凤凰电影频道,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8,其它 SD（412条）,0.000,False
凤凰资讯,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUWdJdT-WvPAhPYAjqDDKUknI2Qgu2H4THar3t2qm5CfJDW3oVsOfc-rbdZFzD2Lybr1EdctHM-qT90R9UPodL2nKzV7EyOABx0QR2dts6OWSHtsa0zWi7JZHPykhh2gL-1HTjlyHCq6MZDtf1gui0jRYCedTismGdA915iCIozcMoT5gl1u-RHNMhb_AyfsUllhm3olGmi0Hmey4uCeMycw.m3u8?u=1756878715,港澳台 SD（27条） ,0.000,False
凤凰资讯,https://cdn9.163189.xyz/smt3.1.1.php?id=phoenixinfo_hd,港澳台 SD（27条） ,0.000,False
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx,其它 SD（412条）,0.000,False
凤凰资讯,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=live1200,其它 SD（412条）,0.000,False
凤凰资讯,https://smt.1678520.xyz/smt3.2.1.php?id=phoenixinfo_hd,其它 SD（412条）,0.000,False
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx,其它 SD（412条）,0.000,False
凤凰资讯,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8,其它 SD（412条）,0.000,False
凤凰资讯,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=fhzx&apiKey=73c963d13814ce7d0e4743c5e7d033cc,其它 SD（412条）,0.000,False
凤凰资讯,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=fhzxhd&apiKey=73c963d13814ce7d0e4743c5e7d033cc,其它 SD（412条）,0.000,False
凤凰资讯,http://vapi.91kds.cc/live2/ifeng.m3u8?id=fhzxhd&apiKey=73c963d13814ce7d0e4743c5e7d033cc,其它 SD（412条）,0.000,False
凤凰资讯,http://221.7.175.154:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0,其它,0.000,False
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8,其它,0.000,False
凤凰资讯,https://cdn9.163189.xyz/smt3.1.1.php?id=phoenixinfo_hd$IPV4•线路1,其它,0.000,False
凤凰资讯,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUWdJdT-WvPAhPYAjqDDKUknI2Qgu2H4THar3t2qm5CfJDW3oVsOfc-rbdZFzD2Lybr1EdctHM-qT90R9UPodL2nKzV7EyOABx0QR2dts6OWSHtsa0zWi7JZHPykhh2gL-1HTjlyHCq6MZDtf1gui0jRYCedTismGdA915iCIozcMoT5gl1u-RHNMhb_AyfsUllhm3olGmi0Hmey4uCeMycw.m3u8?u=1756878715$IPV4•线路2,其它,0.000,False
凤凰资讯,http://k.061899.xyz/k.php?id=fhzx$IPV4•线路3,其它,0.000,False
凤凰资讯,http://livea-ori.huarentv.live:14896$IPV4•线路4,其它,0.000,False
凤凰资讯,http://gxyd.484947.xyz/PLTV/77777777/224/3221226324/index.m3u8?servicetype=1$IPV4•线路5,其它,0.000,False
凤凰资讯,http://rihou.cc:555/tv/[SX]凤凰资讯$IPV4•线路6,其它,0.000,False
凤凰资讯,http://rihou.cc:555/tv/[Pd]凤凰资讯$IPV4•线路7,其它,0.000,False
凤凰资讯,http://r.jdshipin.com/0Rp07$IPV4•线路8,其它,0.000,False
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2$IPV4•线路9,其它,0.000,False
凤凰资讯,http://pull-vivek.speedws.com/live/aaafhzx.flv$IPV4•线路10,其它,0.000,False
凤凰资讯,http://api.kkitv.itv888.vip:8080/streams/wzt3qbit80m/index.m3u8$IPV4•线路11,其它,0.000,False
凤凰资讯,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pin72.flv$IPV4•线路12,其它,0.000,False
凤凰资讯,http://wouu.net:9977/rtp/239.93.0.118:2191?Cf=cfss.cc$IPV4•线路13,其它,0.000,False
凤凰资讯,https://live.264788.xyz/channel/fenghuangweishizixun?streamid=7fb13f400476e75ce6c34d1f40c28473&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路14,其它,0.000,False
凤凰资讯,https://live.264788.xyz/channel/fenghuangweishizixun?streamid=77bd953dbf073e11b80bba0a8aca92c5&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路15,其它,0.000,False
凤凰资讯,https://cdn6.101.qzz.io/163189/fhzx$IPV4•线路16,其它,0.000,False
凤凰资讯,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_fhzx.flv$IPV4•线路18,其它,0.000,False
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx$IPV4•线路19,其它,0.000,False
凤凰资讯,http://43.152.143.193/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pin72.flv$IPV4•线路20,其它,0.000,False
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx$IPV4•线路21,其它,0.000,False
凤凰资讯,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8$IPV4•线路22,其它,0.000,False
凤凰资讯,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=fhzx&apiKey=73c963d13814ce7d0e4743c5e7d033cc$IPV4•线路23,其它,0.000,False
凤凰资讯,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=fhzxhd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$IPV4•线路24,其它,0.000,False
凤凰资讯,http://vapi.91kds.cc/live2/ifeng.m3u8?id=fhzxhd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$IPV4•线路25,其它,0.000,False
凤凰资讯,http://148.135.93.213:81/phenix.php?id=fhzx$IPV4•线路26,其它,0.000,False
凤凰资讯,http://k.061899.xyz/k.php?id=fhzx,其它,0.000,False
凤凰资讯,http://livea-ori.huarentv.live:14896,其它,0.000,False
凤凰资讯,http://gxyd.484947.xyz/PLTV/77777777/224/3221226324/index.m3u8?servicetype=1,其它,0.000,False
凤凰资讯 10M720,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/TVOD/88888888/224/3221225949/1.m3u8,其它,0.000,False
凤凰资讯HD 1080p,https://cdn6.101.qzz.io/163189/fhzx,其它 SD（412条）,0.000,False
凤凰资讯HD 1080p,http://rihou.cc:555/tv/[PL]凤凰资讯,其它 SD（412条）,0.000,False
凤凰资讯HD 1080p,http://r.jdshipin.com/0Rp07,其它 SD（412条）,0.000,False
凤凰资讯Pdtv,http://rihou.cc:555/tv/[Pd]凤凰资讯,其它,0.000,False
凤凰资讯SXtv,http://rihou.cc:555/tv/[SX]凤凰资讯,其它,0.000,False
凤凰资讯欣赏,http://rihou.cc:555/tv/[Bx]凤凰资讯,其它,0.000,False
凤凰资讯频标,http://m.061899.xyz/mg/fhzx,其它,0.000,False
凤凰资讯频特,http://smt.4666888.xyz/phoenixinfo_hd.m3u8,其它,0.000,False
凤凰资讯高清,http://218.104.239.114:9901/tsfile/live/1012_1.m3u8,港澳台 高清/HD（4条） ,0.000,False
凤凰香港,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUWdJdT-WvPAhPYAjqDDKUkn8SJteYZ9uqzUO6nYtuUh6F-PN7bfjcRGaPw6WlGqRJXDBhEndnIu4j9XCk2jMbsgXqcdc5EoIBXfD7zolJBsvKapI6zL3TY0miLmlXbN6s1HL9nbhZ_-YYylQavg8fyJuokqsa-c_dYoVldu95ImgqU0t9mxSaKem7IJRiBJmz9a_295GFeFQ89c_Ubo4Q9g.m3u8?u=1756878715,港澳台 SD（27条） ,0.000,False
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk,其它 SD（412条）,0.000,False
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8,其它 SD（412条）,0.000,False
凤凰香港,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=fhxghd&apiKey=73c963d13814ce7d0e4743c5e7d033cc,其它 SD（412条）,0.000,False
凤凰香港,http://vapi.91kds.cc/live2/ifeng.m3u8?id=fhxghd&apiKey=73c963d13814ce7d0e4743c5e7d033cc,其它 SD（412条）,0.000,False
凤凰香港,http://feilong123.vip/409990236/hktv.php?id=2$IPV4•线路1,其它,0.000,False
凤凰香港,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUWdJdT-WvPAhPYAjqDDKUkn8SJteYZ9uqzUO6nYtuUh6F-PN7bfjcRGaPw6WlGqRJXDBhEndnIu4j9XCk2jMbsgXqcdc5EoIBXfD7zolJBsvKapI6zL3TY0miLmlXbN6s1HL9nbhZ_-YYylQavg8fyJuokqsa-c_dYoVldu95ImgqU0t9mxSaKem7IJRiBJmz9a_295GFeFQ89c_Ubo4Q9g.m3u8?u=1756878715$IPV4•线路2,其它,0.000,False
凤凰香港,http://47.104.163.156:50/台湾.php?id=fhhk$IPV4•线路3,其它,0.000,False
凤凰香港,http://k.061899.xyz/k.php?id=fhhk$IPV4•线路4,其它,0.000,False
凤凰香港,http://livea-ori.huarentv.live:14897$IPV4•线路5,其它,0.000,False
凤凰香港,http://gxyd.484947.xyz/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1$IPV4•线路6,其它,0.000,False
凤凰香港,http://r.jdshipin.com/yDoTN$IPV4•线路7,其它,0.000,False
凤凰香港,http://rihou.cc:555/tv/[SX]凤凰香港$IPV4•线路8,其它,0.000,False
凤凰香港,https://smt.1678520.xyz/smt3.2.1.php?id=hkphoenix_twn$IPV4•线路9,其它,0.000,False
凤凰香港,http://pull-vivek.speedws.com/live/aaafhxg.flv$IPV4•线路10,其它,0.000,False
凤凰香港,http://r.jdshipin.com/NfC0f$IPV4•线路11,其它,0.000,False
凤凰香港,http://api.kkitv.itv888.vip:8080/streams/mty4v56ud39/index.m3u8$IPV4•线路12,其它,0.000,False
凤凰香港,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701phk72.flv$IPV4•线路13,其它,0.000,False
凤凰香港,http://ttkx.cc:1380/653哈哈/fh.php?id=fhhk$IPV4•线路14,其它,0.000,False
凤凰香港,https://cdn6.101.qzz.io/163189/fhhk$IPV4•线路15,其它,0.000,False
凤凰香港,http://43.152.143.193/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701phk72.flv$IPV4•线路16,其它,0.000,False
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk$IPV4•线路17,其它,0.000,False
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8$IPV4•线路18,其它,0.000,False
凤凰香港,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=fhxghd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$IPV4•线路19,其它,0.000,False
凤凰香港,http://vapi.91kds.cc/live2/ifeng.m3u8?id=fhxghd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$IPV4•线路20,其它,0.000,False
凤凰香港,http://148.135.93.213:81/phenix.php?id=fhhk$IPV4•线路21,其它,0.000,False
凤凰香港,http://feilong123.vip/409990236/hktv.php?id=2,其它,0.000,False
凤凰香港,http://47.104.163.156:50/台湾.php?id=fhhk,其它,0.000,False
凤凰香港,http://k.061899.xyz/k.php?id=fhhk,其它,0.000,False
凤凰香港,http://livea-ori.huarentv.live:14897,其它,0.000,False
凤凰香港,http://gxyd.484947.xyz/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1,其它,0.000,False
凤凰香港 HD,https://httop.top/fengshows-fenghk,其它 SD（412条）,0.000,False
凤凰香港Pdtv,http://rihou.cc:555/tv/[Pd]凤凰香港,其它,0.000,False
凤凰香港SXtv,http://rihou.cc:555/tv/[SX]凤凰香港,其它,0.000,False
凤凰香港台1080p,https://cdn6.101.qzz.io/163189/fhhk,其它 SD（412条）,0.000,False
凤凰香港台1080p,http://rihou.cc:555/tv/[Bx]凤凰香港,其它 SD（412条）,0.000,False
凤凰香港台1080p,http://rihou.cc:555/tv/[PL]凤凰香港,其它 SD（412条）,0.000,False
凤凰香港台1080p,http://r.jdshipin.com/yDoTN,其它 SD（412条）,0.000,False
凤凰香港频标,http://m.061899.xyz/mg/fhhk,其它,0.000,False
凤凰香港频特,http://smt.4666888.xyz/hkphoenix_twn.m3u8,其它,0.000,False
刑事侦缉档案,https://live.iill.top/huya.php?id=23734169,其它,0.000,False
刑事侦缉档案,http://live.iill.top/huya.php?id=23734169,其它,0.000,False
刑事侦缉频道,http://cfss.cc/cdn/hy/29465856.m3u8,其它,0.000,False
刘小慧-初恋情人,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cc9cli3c77u4vdavpd70&ratio=720p&line=0,其它,0.000,False
刘德华,http://cfss.cc/cdn/huya/11342424.flv,其它,0.000,False
刘德华-一起走过的日子,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cl9255rc77uagabjkqkg&ratio=720p&line=0,其它,0.000,False
刘德华-暗里着迷,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c8rv9cjc77u58p5sd07g&ratio=720p&line=0,其它,0.000,False
刘德华《2011年中国巡回演唱会 上海站 完整版》,https://vd4.bdstatic.com/mda-pa4a49uy4h0r7wn4/576p/h264/1672903079005864993/mda-pa4a49uy4h0r7wn4.mp4,其它 SD（412条） ,0.000,False
刘德华《巡回演唱会上海站 高清完整版》八万人大合唱,https://vd2.bdstatic.com/mda-nmedfmpuhx9k86xn/576p/h264/1671098620160374576/mda-nmedfmpuhx9k86xn.mp4,其它 高清/HD（158条） ,0.000,False
刘德华播频道,http://cfss.cc/cdn/hy/11342424.m3u8,其它,0.000,False
刘德华电影,https://live.iill.top/huya.php?id=11342424,其它,0.000,False
刘德华电影,http://live.iill.top/huya.php?id=11342424,其它,0.000,False
刘德华电影,https://live.iill.top/huya/11342424,其它,0.000,False
刘波-全粤语Electro音乐打造百听不厌车载v79串烧,https://mp4.djuu.com/c2/16/2025/54d15d8040f8256f.m4a,其它,0.000,False
创世纪,http://cfss.cc/cdn/huya/23749083.flv,其它,0.000,False
创世纪,http://cfss.cc/cdn/huya/29465852.flv,其它,0.000,False
创世纪,https://live.iill.top/huya.php?id=23749083,其它,0.000,False
创世纪,http://live.iill.top/huya.php?id=23749083,其它,0.000,False
创世纪,https://live.iill.top/huya/29465852,其它,0.000,False
创世纪播频道,http://cfss.cc/cdn/hy/29465852.m3u8,其它,0.000,False
初恋脸,https://live.ottiptv.cc/yy/1382851597,其它,0.000,False
利津新闻|澜露直播,http://1.94.31.214/php/qilu.php?id=dyljzh,其它 SD（412条） ,0.000,False
剑阁综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8,其它,0.000,False
剧集_老三国,http://cfss.cc/cdn/huya/11602081.flv,其它,0.000,False
功夫之王视觉,https://vdse.bdstatic.com//92bd4a8082ab3cb7e96e1d852bc0d5f4.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-05-07T19%3A35%3A37Z%2F-1%2Fhost%2Fbac03dc21a0ea989035da20433039cdcc82efc3a5773df7c4dbcf4d6b6d62443,其它,0.000,False
功夫台,https://cdn6.163189.xyz/163189/yzwx,其它,0.000,False
功夫小子进城,https://live.ottiptv.cc/yy/1382749890,其它,0.000,False
功夫电影,https://live.iill.top/huya.php?id=11352941,其它,0.000,False
功夫电影,http://live.iill.top/huya.php?id=11352941,其它,0.000,False
功夫电影,https://live.iill.top/huya/11352941,其它,0.000,False
加勒比海盗系列,https://live.ottiptv.cc/yy/1382749914,其它,0.000,False
动作大片,https://live.ottiptv.cc/yy/1354888739,其它,0.000,False
动作大片-热血开打,https://live.ottiptv.cc/yy/1354936168,其它,0.000,False
动作电影,http://111.56.90.5/000000000000/1000000004000018653/index.m3u8,其它 SD（412条） ,0.000,False
动作电影,http://m.061899.xyz/mg/dzdy,其它,0.000,False
动作电影,https://live.264788.xyz/channel/newtvdongzuodianying?streamid=dc4df8b22f3ce9e79832bdd91cd7ea76&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
动作电影,https://live.264788.xyz/channel/newtvdongzuodianying?streamid=05ad887268adec6763cb8eafd1c0b6ec&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
动作电影 (1080p),http://39.134.19.68/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8,其它,0.000,False
动作电影咪咕,http://m.061899.xyz/mg/dzdy$IPV4•线路1,其它,0.000,False
动作电影咪咕,http://111.56.90.5/000000000000/1000000004000018653/index.m3u8$IPV4•线路2,其它,0.000,False
动作电影咪咕,https://live.264788.xyz/channel/newtvdongzuodianying?streamid=dc4df8b22f3ce9e79832bdd91cd7ea76&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路3,其它,0.000,False
动作电影咪咕,https://live.264788.xyz/channel/newtvdongzuodianying?streamid=05ad887268adec6763cb8eafd1c0b6ec&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路4,其它,0.000,False
动作电影咪咕,https://mursor.ottiptv.cc/yy/1382736809$IPV4•线路5,其它,0.000,False
动作电影咪咕,https://mursor.ottiptv.cc/yy/1382736823$IPV4•线路6,其它,0.000,False
动作电影咪咕,http://shorturl.jxpan.vip:880/r/baoshi_aio/huya/11602077$IPV4•线路7,其它,0.000,False
动作电影咪咕,http://39.135.133.167/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8$IPV4•线路8,其它,0.000,False
动作电影咪咕,http://111.43.126.240:9003/hls/75/index.m3u8$IPV4•线路9,其它,0.000,False
动作电影频道,http://ds920.dsmynas.net:5555/rtp/226.0.2.94:8012%24%E5%B1%B1%E8%A5%BFuni2+,其它,0.000,False
动作电影频道,http://cfss.cc/cdn/hy/11602077.m3u8,其它,0.000,False
动力火车《2016年下一站台北演唱会 高清 完整版》,https://vd4.bdstatic.com/mda-nmh64c39b2ss5p7j/576p/h264/1671338273583946669/mda-nmh64c39b2ss5p7j.mp4,其它 高清/HD（158条） ,0.000,False
动漫,https://live.ottiptv.cc/yy/23993334,其它,0.000,False
动漫,https://live.ottiptv.cc/yy/25055036,其它,0.000,False
动漫,https://live.ottiptv.cc/yy/26664495,其它,0.000,False
动漫,https://live.ottiptv.cc/yy/1354143938,其它,0.000,False
动漫,https://live.ottiptv.cc/yy/1382747970,其它,0.000,False
动漫,https://live.ottiptv.cc/yy/1354768831,其它,0.000,False
动漫,https://live.ottiptv.cc/yy/22777075,其它,0.000,False
动漫《火影疾风传》,https://live.ottiptv.cc/yy/1459675153,其它,0.000,False
动漫秀场,http://nas.home.plugintool.top:2333/udp/239.76.254.70:9000,其它 SD（412条）,0.000,False
动漫秀场,http://183.237.95.108:9901/tsfile/live/1104_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1,其它,0.000,False
动漫秀场,http://111.29.9.33:6610/000000001000/5000000011000031113/index.m3u8?channel-id=bestzb&Contentid=5000000011000031113&livemode=1&stbId=3$IPV4•线路2,其它,0.000,False
动漫秀场,http://111.56.90.5/000000000000/5000000002000023636/index.m3u8$IPV4•线路3,其它,0.000,False
动漫秀场,https://live.264788.xyz/channel/dongmanxiuchang?streamid=9a3a773615d02ce7ac7649350e957cf8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路4,其它,0.000,False
动漫秀场,https://live.264788.xyz/channel/dongmanxiuchang?streamid=a928725eedc3bcd4c7b321edbf6bdac7&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路5,其它,0.000,False
